"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","UKM","Scotland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,1158400,,
"2","Large regions (TL2)","UKM","Scotland","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,0.82,,
"2","Large regions (TL2)","UKM","Scotland","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,47.48,,
"2","Large regions (TL2)","UKM","Scotland","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2011","2011",,,"0","Units",,,20400,,
"2","Large regions (TL2)","UKM","Scotland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,1179500,,
"2","Large regions (TL2)","UKM","Scotland","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,0.81,,
"2","Large regions (TL2)","UKM","Scotland","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,46.49,,
"2","Large regions (TL2)","UKM","Scotland","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2012","2012",,,"0","Units",,,20000,,
"2","Large regions (TL2)","UKM","Scotland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,1152400,,
"2","Large regions (TL2)","UKM","Scotland","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,0.89,,
"2","Large regions (TL2)","UKM","Scotland","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,46.65,,
"2","Large regions (TL2)","UKM","Scotland","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2013","2013",,,"0","Units",,,22600,,
"2","Large regions (TL2)","UKM","Scotland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,1181200,,
"2","Large regions (TL2)","UKM","Scotland","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,0.96,,
"2","Large regions (TL2)","UKM","Scotland","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,45.69,,
"2","Large regions (TL2)","UKM","Scotland","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2014","2014",,,"0","Units",,,24700,,
"2","Large regions (TL2)","UKM","Scotland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,1180500,,
"2","Large regions (TL2)","UKN","Northern Ireland","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,1.29,"B","Break"
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,47.18,"B","Break"
"2","Large regions (TL2)","UKN","Northern Ireland","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2008","2008",,,"0","Units",,,10200,"B","Break"
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2008","2008",,,"0","Units",,,372600,"B","Break"
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,45.98,,
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2009","2009",,,"0","Units",,,349600,,
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,45.33,,
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,352600,,
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,45.29,,
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,360400,,
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,46.21,,
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,368500,,
"2","Large regions (TL2)","UKN","Northern Ireland","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,1.27,,
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,46.22,,
"2","Large regions (TL2)","UKN","Northern Ireland","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2013","2013",,,"0","Units",,,10100,,
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,367100,,
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,47.73,,
"2","Large regions (TL2)","UKN","Northern Ireland","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,386400,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,1.04,"B","Break"
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,30.58,"B","Break"
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2008","2008",,,"0","Units",,,19300,"B","Break"
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2008","2008",,,"0","Units",,,567600,"B","Break"
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,1.02,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,31.25,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2009","2009",,,"0","Units",,,18600,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2009","2009",,,"0","Units",,,571300,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,1.08,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,31.43,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2010","2010",,,"0","Units",,,19500,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,569300,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,0.97,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,31.78,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2011","2011",,,"0","Units",,,17700,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,581300,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,1.02,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,31.42,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2012","2012",,,"0","Units",,,18500,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,568000,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,0.96,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,32.96,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2013","2013",,,"0","Units",,,16900,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,581700,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,0.98,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,33.37,,
"2","Large regions (TL2)","ITC1","Piedmont","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2014","2014",,,"0","Units",,,17300,,
"2","Large regions (TL2)","ITC1","Piedmont","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,588800,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,38.91,"B","Break"
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2008","2008",,,"0","Units",,,22100,"B","Break"
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,40.79,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2009","2009",,,"0","Units",,,22800,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,38.9,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,21900,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,39.18,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,21900,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,39.42,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,21800,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,41.03,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,22400,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,40.91,,
"2","Large regions (TL2)","ITC2","Aosta Valley","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,22500,,
